method,scenario,model_seed,error_bin,num_rows,bin_num_rows,bin_entropy_mean,bin_entropy_std,bin_entropy_p95,bin_row_std_mean,bin_row_std_p95,bin_evidence_mass_mean,bin_track_mass_mean,bin_own_track_mass_mean,bin_other_track_mass_mean,bin_evidence_to_track_mass_ratio,entropy_mean,row_std_mean,evidence_mass_mean,track_mass_mean,own_track_mass_mean,other_track_mass_mean,evidence_to_track_mass_ratio,raw_residual_corr,residual_log_corr,residual_centered_corr,evidence_normalized_corr,within_evidence_gap_corr,low_spread_corr,low_spread_n_pairs,mid_spread_corr,mid_spread_n_pairs,high_spread_corr,high_spread_n_pairs,spread_low_threshold,spread_high_threshold,ranking_events,worst_track_hit_rate,top2_hit_rate,spearman_rank_corr,kendall_tau,worst_minus_best_attn,worst_minus_mean_attn,error_pos_n,error_pos_mean,error_pos_std,error_pos_min,error_pos_max,high_spread_event_share,w_s1_mean,w_s2_mean,w_s3_mean,g_s1_mean,g_s2_mean,g_s3_mean,cov_scale_s1_mean,cov_scale_s2_mean,cov_scale_s3_mean
A0D,S1R,2,low_error,6906,6906,1.4856811591081418,0.07704020457500488,1.5790574453675934,0.07430992753708622,0.17311499899569177,0.30612241042808824,0.6938775894856483,0.38493134990443834,0.30894623958120987,0.4411763905720144,1.4856811591081418,0.07430992753708622,0.30612241042808824,0.6938775894856483,0.38493134990443834,0.30894623958120987,0.4411763905720144,0.1232382588704742,0.03981710601604558,0.0636674832220876,0.13739922609816083,0.19205882206211355,0.16052670303797392,12432,0.14216645272957862,12429,0.09431218584247701,12432,0.1316892177623231,0.4250660671852528,13812,0.40001448016217783,0.8200115841297423,0.3336229365768897,0.2885896322038807,0.01466037992738908,0.0027733087544595135,6906,0.5400440176655457,0.20842657411436002,0.008714145049452782,0.865373969078064,0.25094121054155805,0.35740459964281857,0.3905371108276852,0.252058295208595,0.9089716956679662,0.9069406569970714,0.8978081910447249,1.0359081943726285,1.0490201244725719,1.148549276954569
A0D,S1R,2,mid_error,9208,9208,1.4857550598728613,0.08184515058834711,1.5788323010112015,0.07353494275336712,0.1696418604190731,0.34026517550380087,0.659734824733027,0.3635213181407205,0.29621350659230655,0.5157605188440598,1.4857550598728613,0.07353494275336712,0.34026517550380087,0.659734824733027,0.3635213181407205,0.29621350659230655,0.5157605188440598,0.07304426496069345,0.04391270527645224,0.0177428743731478,0.1387045606943099,0.19973248190133885,0.14082971936776306,16575,0.07499888921905556,16575,0.032278544410829814,16575,0.1363368685124442,0.4526660069823265,18416,0.3573523023457863,0.8013683753258036,0.27986533449174633,0.241167101071532,0.012234866845161025,0.00011091043503022622,9208,1.3721490341305835,0.3597469258540598,0.8653815984725952,2.1579511165618896,0.2766072980017376,0.3691591403569373,0.37716733445618733,0.253673532634624,0.8902769097419121,0.8855172092892831,0.8778454521031716,1.2519339190215053,1.229205178202079,1.35280745760655
A0D,S1R,2,high_error,6906,6906,1.4584415340531345,0.10646399687651689,1.562858302847276,0.07644430537364647,0.14721837506184618,0.5048889911763674,0.4951110085526767,0.28235699343433485,0.21275401511834183,1.0197490713290218,1.4584415340531345,0.07644430537364647,0.5048889911763674,0.4951110085526767,0.28235699343433485,0.21275401511834183,1.0197490713290218,-0.06728702663185193,-0.014126645243096,-0.10766556796361774,0.0989636019053415,0.2226182180211208,0.022742961750466677,12432,-0.11808064323580196,12429,-0.12575253154852173,12432,0.25238789767026903,0.5511916518211365,13812,0.20713871995366348,0.5888357949609035,-0.07106139588763394,-0.07278694854715706,-0.016375862761708316,-0.031480394266135636,6906,3.305469933745138,0.7992564797668725,2.1581504344940186,6.920636177062988,0.3802490587894584,0.41996013843801006,0.20068708482656122,0.379352788152424,0.8150595135958755,0.7642095605601376,0.80233336967418,1.8460627959978053,2.175674713507204,1.9086442412309566
A0D,S1R,2,tail_error,1151,1151,1.4677263729741727,0.10062491247365915,1.5703443422613501,0.07171281763616871,0.14338797616899537,0.5202271411828686,0.4797728582213331,0.27227288154335494,0.20749997667797815,1.08431965724679,1.4677263729741727,0.07171281763616871,0.5202271411828686,0.4797728582213331,0.27227288154335494,0.20749997667797815,1.08431965724679,-0.15121807807320334,-0.04643988456021943,-0.15492512145481271,0.07300034522929233,0.2037321106281431,-0.0863267659330353,2073,-0.22747159275833972,2070,-0.15487046382994155,2073,0.2676653921604156,0.5522251695394516,2302,0.17158992180712423,0.45569070373588183,-0.1989574283231972,-0.18187083695337386,-0.03429580188366859,-0.046353168004547626,1151,4.630832487764201,0.4491937055205043,4.110819339752197,6.920636177062988,0.3905299739357081,0.42681127284927783,0.10776403557337645,0.46542470411581194,0.8165419451782333,0.7440592242157221,0.8051560388038098,1.6692859691500561,2.2787134888687928,1.7071412521067337
A0D,S2R,2,low_error,6906,6906,1.5133082114794643,0.0612453050461483,1.5811518316396602,0.056793755714943404,0.1184602165145474,0.3116935005657735,0.6883064996041534,0.34362517924802577,0.3446813203561276,0.4528411408943968,1.5133082114794643,0.056793755714943404,0.3116935005657735,0.6883064996041534,0.34362517924802577,0.3446813203561276,0.4528411408943968,0.1267060958009732,0.16815514143354884,0.09433593006600549,0.1260434513072239,0.16734226746517208,0.11217860751812024,12432,0.1476527795788105,12429,0.13772345685945042,12432,0.12143688946962357,0.41326616480946515,13812,0.4598899507674486,0.8378945844193455,0.34202143064002316,0.2935128873443383,0.016538428045154655,0.008544647949961615,6906,0.7063830057437546,0.27786209686280977,0.006907497067004442,1.153684377670288,0.18447726614538082,0.3492414718377168,0.3962621615409755,0.2544963735149288,0.9097358652415084,0.9073313323097439,0.8988252846772796,1.093700222664559,1.134915924869756,1.2625000972420521
A0D,S2R,2,mid_error,9208,9208,1.4909708624984335,0.09429214314342314,1.5795989919918896,0.06211042175227161,0.13369551676003377,0.37461275451606596,0.625387245315957,0.3221038520095296,0.30328339330642734,0.5990092655740121,1.4909708624984335,0.06211042175227161,0.37461275451606596,0.625387245315957,0.3221038520095296,0.30328339330642734,0.5990092655740121,0.0875825325120171,0.38760003699061873,0.13175476452547674,0.09554193247263223,0.11137581876714582,0.0962405878973587,16575,0.058968465702973004,16575,0.11602533248002922,16575,0.15377302467823029,0.514837957918644,18416,0.4087206776715899,0.7661815812337098,0.26265204170286705,0.23352881552273383,0.02017036731226112,0.00894107619307198,9208,2.0399957546765237,0.7149722973896417,1.1536893844604492,3.6892099380493164,0.26254344048653344,0.36588963013984666,0.34094058384359865,0.2931697960055658,0.8626852824468388,0.8319071964591379,0.8517109882782378,1.5675950632418476,2.5830458652626214,1.6336761785397624
A0D,S2R,2,high_error,6906,6906,1.4057275947082377,0.1569404653763046,1.5509988307915354,0.07554623109245287,0.1507740267405314,0.5625828087544467,0.4374171910589112,0.2453249720808898,0.1920922189780214,1.286147001658831,1.4057275947082377,0.07554623109245287,0.5625828087544467,0.4374171910589112,0.2453249720808898,0.1920922189780214,1.286147001658831,0.025279649897179627,0.23005997380076962,0.07749621849959455,0.03457156260749056,0.07454928105612604,-0.0925875390009178,12432,-0.05592919229540107,12429,0.20547422685840985,12432,0.38189034461975097,0.7500919811427593,13812,0.3097306689834926,0.6086736171445121,-0.01817260353315957,-0.009025967757505544,0.008913624659706583,-0.008657205871968778,6906,5.218958354949122,0.974328628590737,3.6909847259521484,9.035625457763672,0.4654648132059079,0.403514650505486,0.1593919924366356,0.4370933683148658,0.7444492937377181,0.6321281287619559,0.7223647838394227,2.33632735623645,5.885935221293543,2.285725487476496
A0D,S2R,2,tail_error,1151,1151,1.3652086055434203,0.18759414704617594,1.5437631374092566,0.07357322501893121,0.15608866633993732,0.5961297944160068,0.4038702055626858,0.22277993117959438,0.18109027438309144,1.476043011356726,1.3652086055434203,0.07357322501893121,0.5961297944160068,0.4038702055626858,0.22277993117959438,0.18109027438309144,1.476043011356726,0.013911987179916157,0.2716016735733367,0.058375046085608624,-0.0032024473351528063,0.007595331473679919,-0.14825232341690298,2073,0.00485308219227926,2070,0.20564019859276977,2073,0.37674584388732907,0.7742353916168212,2302,0.27063423110338836,0.529105125977411,-0.07971329278887923,-0.059658268172603536,0.005721086919385387,-0.016471062707581228,1151,6.79944358588715,0.46217356751054656,6.239762306213379,9.035625457763672,0.47741094700260645,0.4623687276596464,0.15730852385227131,0.3803227587872477,0.737093206957876,0.6079705867764227,0.7055376993377348,2.074903159738105,6.662698603836378,2.447847104300425
A0D,S1R,3,low_error,6906,6906,1.563489555608953,0.031023942630963024,1.5993116458586987,0.032915767301676856,0.07755816596711813,0.36284964349198534,0.6371503564645907,0.28447641029728116,0.35267394616730957,0.5694882531422558,1.563489555608953,0.032915767301676856,0.36284964349198534,0.6371503564645907,0.28447641029728116,0.35267394616730957,0.5694882531422558,0.05215527028419078,0.10053121796227012,0.05425353456242908,0.037612194016976956,0.05456904641568092,0.025376896468907062,12432,0.061522152943125234,12429,0.07557504193262926,12432,0.13289920687675477,0.4282692566514012,13812,0.4860990443092963,0.8403562119895743,0.3739139878366638,0.3299063616179168,0.00720882636026711,0.004936773843475036,6906,0.5514890365132643,0.21356289401813872,0.005206646863371134,0.8817006945610046,0.2534028381117869,0.3657381429182284,0.358652894897818,0.27560896688614817,0.9076132261939509,0.9060029586760369,0.9050122606402164,1.0682426023200184,1.081225181036744,1.0997166944661763
A0D,S1R,3,mid_error,9208,9208,1.5618762289820272,0.03705046667057775,1.5989152550251144,0.031285002466074546,0.07593021380677294,0.37617013958874657,0.623829860497798,0.27552669751140957,0.34830316298638836,0.6030011761357076,1.5618762289820272,0.031285002466074546,0.37617013958874657,0.623829860497798,0.27552669751140957,0.34830316298638836,0.6030011761357076,0.047579397760361235,0.15446186398168246,0.05040591681150803,0.033127308138211464,0.053125275575985294,0.018295536637813043,16575,0.05635676602969026,16575,0.07154636119046495,16575,0.1351262778043747,0.44840775057673454,18416,0.4583514335360556,0.8156494352736751,0.3530354039965248,0.3139661164205039,0.007656683998370946,0.004603631220593908,9208,1.390752899890149,0.3608041230933014,0.8817858695983887,2.169219493865967,0.27248045178105995,0.38014970368388706,0.3395378002930282,0.2803125027209103,0.8891628954679318,0.8872390700023554,0.8888615118380115,1.2204496697122174,1.2008261982251207,1.1947687316287816
A0D,S1R,3,high_error,6906,6906,1.5353203026406843,0.057985778054857384,1.5934547558041718,0.02946922893827974,0.06132787799399681,0.4774710788592108,0.5225289211557134,0.22853217126974407,0.2939967498859693,0.9137696681040257,1.5353203026406843,0.02946922893827974,0.4774710788592108,0.5225289211557134,0.22853217126974407,0.2939967498859693,0.9137696681040257,0.07249550710370488,0.32166303907265886,0.07975173369389123,0.037220624978144747,0.07737401189677351,0.0335544077852372,12432,0.049492253397535046,12429,0.16752885730262645,12432,0.25407220274209974,0.553892171382904,13812,0.3296408919779902,0.733275412684622,0.20145525629887054,0.16985230234578627,0.016245928166966583,0.006925952249273222,6906,3.313201218040791,0.7939201493061079,2.1692700386047363,6.799591541290283,0.3832898928467999,0.4188989477122595,0.20196263784167237,0.37913842333462916,0.8141913333389333,0.7910131141133423,0.8130271033449447,1.6998140643273372,1.9224661435730175,1.613457300785207
A0D,S1R,3,tail_error,1151,1151,1.5234211438628278,0.05806690279400891,1.5861924258931661,0.03070982620331668,0.061168432230196856,0.5275315652325503,0.47246843426362384,0.21137615247305117,0.26109228179057264,1.1165435126999463,1.5234211438628278,0.03070982620331668,0.5275315652325503,0.47246843426362384,0.21137615247305117,0.26109228179057264,1.1165435126999463,0.09934968101140496,0.3702677180033482,0.11276529422865267,0.04680467843923925,0.1156684053747164,0.040367357245518036,2073,0.07553477099848989,2070,0.251122953835649,2073,0.2659508727490902,0.5501805901527405,2302,0.3392701998262381,0.6815812337098176,0.16072980017376196,0.13669273095858672,0.02051302826810437,0.009694904875055563,1151,4.628902185491435,0.4528575897359702,4.107663631439209,6.799591541290283,0.38662033014769764,0.42636711601828176,0.10644228023992322,0.46719061347172897,0.7896771856642723,0.7462735019695438,0.7862177536758933,1.7138637555981593,2.3273533628258263,1.728974638556937
