method,n_runs,entropy_mean_mean,entropy_mean_std,entropy_mean_min,entropy_mean_max,row_std_mean_mean,row_std_mean_std,row_std_mean_min,row_std_mean_max,evidence_mass_mean_mean,evidence_mass_mean_std,evidence_mass_mean_min,evidence_mass_mean_max,track_mass_mean_mean,track_mass_mean_std,track_mass_mean_min,track_mass_mean_max,own_track_mass_mean_mean,own_track_mass_mean_std,own_track_mass_mean_min,own_track_mass_mean_max,other_track_mass_mean_mean,other_track_mass_mean_std,other_track_mass_mean_min,other_track_mass_mean_max,evidence_to_track_mass_ratio_mean,evidence_to_track_mass_ratio_std,evidence_to_track_mass_ratio_min,evidence_to_track_mass_ratio_max,raw_residual_corr_mean,raw_residual_corr_std,raw_residual_corr_min,raw_residual_corr_max,residual_log_corr_mean,residual_log_corr_std,residual_log_corr_min,residual_log_corr_max,residual_centered_corr_mean,residual_centered_corr_std,residual_centered_corr_min,residual_centered_corr_max,evidence_normalized_corr_mean,evidence_normalized_corr_std,evidence_normalized_corr_min,evidence_normalized_corr_max,within_evidence_gap_corr_mean,within_evidence_gap_corr_std,within_evidence_gap_corr_min,within_evidence_gap_corr_max,high_spread_corr_mean,high_spread_corr_std,high_spread_corr_min,high_spread_corr_max,mid_spread_corr_mean,mid_spread_corr_std,mid_spread_corr_min,mid_spread_corr_max,low_spread_corr_mean,low_spread_corr_std,low_spread_corr_min,low_spread_corr_max,worst_track_hit_rate_mean,worst_track_hit_rate_std,worst_track_hit_rate_min,worst_track_hit_rate_max,top2_hit_rate_mean,top2_hit_rate_std,top2_hit_rate_min,top2_hit_rate_max,spearman_rank_corr_mean,spearman_rank_corr_std,spearman_rank_corr_min,spearman_rank_corr_max,kendall_tau_mean,kendall_tau_std,kendall_tau_min,kendall_tau_max,high_spread_worst_track_hit_rate_mean,high_spread_worst_track_hit_rate_std,high_spread_worst_track_hit_rate_min,high_spread_worst_track_hit_rate_max,delta_w_mean_mean,delta_w_mean_std,delta_w_mean_min,delta_w_mean_max,delta_g_mean_mean,delta_g_mean_std,delta_g_mean_min,delta_g_mean_max,delta_cov_mean_mean,delta_cov_mean_std,delta_cov_mean_min,delta_cov_mean_max,worst_low_weight_rate_mean,worst_low_weight_rate_std,worst_low_weight_rate_min,worst_low_weight_rate_max,worst_low_gate_rate_mean,worst_low_gate_rate_std,worst_low_gate_rate_min,worst_low_gate_rate_max,worst_high_cov_rate_mean,worst_high_cov_rate_std,worst_high_cov_rate_min,worst_high_cov_rate_max,error_pos_mean_mean,error_pos_mean_std,error_pos_mean_min,error_pos_mean_max,error_pos_max_mean,error_pos_max_std,error_pos_max_min,error_pos_max_max
A0,10,1.5957156929642582,0.031925790699038684,1.5062022888660038,1.609437909011696,5.9077893820923136e-05,0.00010116332237726019,5.156399564117559e-10,0.00029360429860348926,0.39692194458618313,0.04545218987116246,0.2914504827141261,0.46285227921810523,0.6030780497458735,0.04545219036685291,0.5371477208448999,0.7085495172483297,0.20099776391506352,0.01509775764703681,0.17904790826152622,0.23600283173508155,0.40208028583081007,0.030354484788013225,0.3580998125833737,0.47254668551324813,0.6662030264549317,0.11926781902827356,0.4113339655441183,0.8616852706552816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.1958343038163215,0.4724804802500013,1.735215405950733,2.660700145728043,8.013973426818847,1.0753743974800896,6.6808695793151855,9.119735717773438
A0D,10,1.4896082221797837,0.03281782980520471,1.4574396206853932,1.5543934490677018,0.06469352491037121,0.018918979401655253,0.031229499858416797,0.08136537176572282,0.4175753953550835,0.02341590355179443,0.37940949068285706,0.46223460460432864,0.5824246046051953,0.023415903502224965,0.5377653953650858,0.6205905093047083,0.3192255236545339,0.033741973905744724,0.2571867964090496,0.35119461291252513,0.26319908095066147,0.042075796195746355,0.20396739166443578,0.333322474010539,0.7194915561624153,0.07004058119674199,0.6113685030535457,0.8595469485174296,0.08445991619779976,0.06594483650483592,0.007714567803333946,0.19053768331221455,0.29447422034385323,0.12207841850650777,0.13034243760528422,0.4506848834305772,0.10802203361165943,0.10579983628209302,-0.026561480309849873,0.296867562749418,0.08487623309353079,0.05872117553551519,0.01877021017011413,0.17266902727266797,0.12770901806066196,0.07679836028881967,0.04840915042150702,0.24310762912121114,0.14681144545791125,0.12431232948171128,-0.028748020779348935,0.3438184936223908,0.05058589299262589,0.06235955498138618,-0.040672223026890476,0.14654878102045607,0.054324312066293824,0.029230625564757258,0.019017918743924594,0.09381578949957978,0.42011946133796696,0.09859436044745566,0.28777150304083404,0.5783666377063423,0.7666724587315379,0.07021371378313311,0.6748696785403997,0.8761511728931364,0.24979474370112947,0.16972979721489112,0.009361424847958297,0.4956885317115552,0.22371271358239211,0.15590855823248476,0.0035041992470315644,0.4498841587025774,0.4516290182450044,0.18023811655260885,0.20156385751520417,0.7596293078482479,-0.25473714998840036,0.021081278875053386,-0.27987208539370423,-0.2306454253120414,-0.06282434786332498,0.03280766255198894,-0.11457213539767189,-0.02319535424691713,1.542908167765688,1.2489954424658065,0.30888602412889704,3.0229372845036444,0.8110773240660295,0.012654397013115829,0.7932232841007819,0.8275412684622068,0.7415508253692441,0.05110859172524251,0.6529829134086301,0.8209527946713003,0.5942079351288736,0.08587504505428574,0.444323776426296,0.701419055893426,2.1580392132733173,0.4676600659588621,1.7025137990754386,2.6086800609987764,8.058149242401123,1.2618115218539354,6.799591541290283,10.092254638671875
