t,k,g_s1,w_s1,cov_scale_s1,fault_active_s1,valid_s1,gate_target_s1,gate_supervision_mask_s1,g_s2,w_s2,cov_scale_s2,fault_active_s2,valid_s2,gate_target_s2,gate_supervision_mask_s2,g_s3,w_s3,cov_scale_s3,fault_active_s3,valid_s3,gate_target_s3,gate_supervision_mask_s3,g_s4,w_s4,cov_scale_s4,fault_active_s4,valid_s4,gate_target_s4,gate_supervision_mask_s4
56.20000076293945,562,0.3936326205730438,8.727206295588985e-05,5.290158748626709,0.0,1.0,0.800000011920929,1.0,0.40772342681884766,0.026337450370192528,5.268063545227051,0.0,1.0,0.800000011920929,1.0,0.4086957573890686,0.9722115993499756,5.266887664794922,0.0,1.0,0.800000011920929,1.0,0.20700480043888092,0.0013637490337714553,5.28889274597168,1.0,1.0,0.20000000298023224,1.0
56.29999923706055,563,0.39305543899536133,0.0005081024719402194,5.263195037841797,0.0,1.0,0.800000011920929,1.0,0.4084285497665405,0.17360632121562958,5.237558364868164,0.0,1.0,0.800000011920929,1.0,0.408931165933609,0.8200054168701172,5.22921895980835,0.0,1.0,0.800000011920929,1.0,0.19822464883327484,0.005880238488316536,5.27389669418335,1.0,1.0,0.20000000298023224,1.0
56.400001525878906,564,0.3931726813316345,0.0002980999124702066,5.236990451812744,0.0,1.0,0.800000011920929,1.0,0.40597933530807495,0.03867693990468979,5.212058067321777,0.0,1.0,0.800000011920929,1.0,0.4028441905975342,0.1891641765832901,5.198678970336914,0.0,1.0,0.800000011920929,1.0,0.4031384587287903,0.7718608379364014,5.242476463317871,1.0,1.0,0.20000000298023224,1.0
56.5,565,0.39314767718315125,0.0005338729824870825,5.2581305503845215,0.0,1.0,0.800000011920929,1.0,0.4075501561164856,0.07944199442863464,5.2349467277526855,0.0,1.0,0.800000011920929,1.0,0.40938809514045715,0.9194334149360657,5.2219414710998535,0.0,1.0,0.800000011920929,1.0,0.1353297382593155,0.0005906550795771182,5.259313583374023,1.0,1.0,0.20000000298023224,1.0
56.599998474121094,566,0.39314740896224976,0.0010258418042212725,5.23502779006958,0.0,1.0,0.800000011920929,1.0,0.4056081771850586,0.0773065909743309,5.212489128112793,0.0,1.0,0.800000011920929,1.0,0.41009634733200073,0.9212629795074463,5.1960649490356445,0.0,1.0,0.800000011920929,1.0,0.22143888473510742,0.00040460447780787945,5.251867771148682,1.0,1.0,0.20000000298023224,1.0
56.70000076293945,567,0.3910727798938751,0.000963012280408293,5.2615532875061035,0.0,1.0,0.800000011920929,1.0,0.40632858872413635,0.10977082699537277,5.239351749420166,0.0,1.0,0.800000011920929,1.0,0.4035714268684387,0.889083981513977,5.226540565490723,0.0,1.0,0.800000011920929,1.0,0.09085877984762192,0.00018218580225948244,5.250014781951904,1.0,1.0,0.20000000298023224,1.0
56.79999923706055,568,0.3914574682712555,0.002128226449713111,5.245896339416504,0.0,1.0,0.800000011920929,1.0,0.40526336431503296,0.16923116147518158,5.22399377822876,0.0,1.0,0.800000011920929,1.0,0.409009724855423,0.82857346534729,5.206082820892334,0.0,1.0,0.800000011920929,1.0,0.05838453769683838,6.720738019794226e-05,5.2350664138793945,1.0,1.0,0.20000000298023224,1.0
56.900001525878906,569,0.3894053101539612,0.0047921002842485905,5.229485988616943,0.0,1.0,0.800000011920929,1.0,0.40581944584846497,0.21422302722930908,5.206881523132324,0.0,1.0,0.800000011920929,1.0,0.40918564796447754,0.7584211230278015,5.188554763793945,0.0,1.0,0.800000011920929,1.0,0.38229238986968994,0.022563785314559937,5.216035842895508,1.0,1.0,0.20000000298023224,1.0
57.0,570,0.3927359879016876,0.004761809948831797,5.2211127281188965,0.0,1.0,0.800000011920929,1.0,0.40570327639579773,0.16957929730415344,5.199505805969238,0.0,1.0,0.800000011920929,1.0,0.40632298588752747,0.8243700265884399,5.183027744293213,0.0,1.0,0.800000011920929,1.0,0.07626877725124359,0.0012888405472040176,5.228658676147461,1.0,1.0,0.20000000298023224,1.0
57.099998474121094,571,0.3904760479927063,0.0021508955396711826,5.191193580627441,0.0,1.0,0.800000011920929,1.0,0.40465039014816284,0.10004358738660812,5.169585227966309,0.0,1.0,0.800000011920929,1.0,0.40752294659614563,0.3502323031425476,5.150523662567139,0.0,1.0,0.800000011920929,1.0,0.4089193642139435,0.5475731492042542,5.195940017700195,1.0,1.0,0.20000000298023224,1.0
57.20000076293945,572,0.38999032974243164,0.0020649037323892117,5.219275951385498,0.0,1.0,0.800000011920929,1.0,0.40527260303497314,0.10041995346546173,5.197732448577881,0.0,1.0,0.800000011920929,1.0,0.40716758370399475,0.8974401950836182,5.1807475090026855,0.0,1.0,0.800000011920929,1.0,0.2647519111633301,7.493002340197563e-05,5.226248264312744,1.0,1.0,0.20000000298023224,1.0
57.29999923706055,573,0.3927648067474365,0.004614572506397963,5.178811073303223,0.0,1.0,0.800000011920929,1.0,0.40449780225753784,0.16017666459083557,5.157322406768799,0.0,1.0,0.800000011920929,1.0,0.4061005413532257,0.8338534235954285,5.138736724853516,0.0,1.0,0.800000011920929,1.0,0.2827426493167877,0.0013553510652855039,5.205552577972412,1.0,1.0,0.20000000298023224,1.0
57.400001525878906,574,0.38958218693733215,0.002303303452208638,5.211668014526367,0.0,1.0,0.800000011920929,1.0,0.40572720766067505,0.07490471750497818,5.189966201782227,0.0,1.0,0.800000011920929,1.0,0.4066706895828247,0.9224942922592163,5.174258708953857,0.0,1.0,0.800000011920929,1.0,0.11754344403743744,0.00029769790126010776,5.2142181396484375,1.0,1.0,0.20000000298023224,1.0
57.5,575,0.3937324285507202,0.0003177706093993038,5.173174858093262,0.0,1.0,0.800000011920929,1.0,0.4030868411064148,0.002792606595903635,5.151427268981934,0.0,1.0,0.800000011920929,1.0,0.40712621808052063,0.02402305416762829,5.131454944610596,0.0,1.0,0.800000011920929,1.0,0.41025832295417786,0.9728665351867676,5.173211574554443,1.0,1.0,0.20000000298023224,1.0
57.599998474121094,576,0.39430713653564453,0.0006119361496530473,5.170333385467529,0.0,1.0,0.800000011920929,1.0,0.4041981101036072,0.007613551802933216,5.148684501647949,0.0,1.0,0.800000011920929,1.0,0.4053480327129364,0.06874680519104004,5.129486083984375,0.0,1.0,0.800000011920929,1.0,0.37713244557380676,0.923027753829956,5.171921253204346,1.0,1.0,0.20000000298023224,1.0
