fault_active_s1,fault_active_s2,fault_active_s3,fault_active_s4,k,t,valid_s1,valid_s2,valid_s3,valid_s4,w_s1,w_s2,w_s3,w_s4
0.0,0.0,0.0,0.0,33,3.299999952316284,1.0,1.0,1.0,1.0,0.3780011832714081,0.2511701285839081,0.14771178364753723,0.22311687469482422
0.0,0.0,0.0,0.0,34,3.4000000953674316,1.0,1.0,1.0,1.0,0.4116194248199463,0.27556711435317993,0.09534167498350143,0.21747177839279175
0.0,0.0,0.0,0.0,35,3.5,1.0,1.0,1.0,1.0,0.4240349531173706,0.24298618733882904,0.10009004920721054,0.2328888475894928
0.0,0.0,0.0,0.0,36,3.5999999046325684,1.0,1.0,1.0,1.0,0.41216111183166504,0.23953035473823547,0.10321987420320511,0.2450886219739914
0.0,0.0,0.0,0.0,37,3.700000047683716,1.0,1.0,1.0,1.0,0.42417454719543457,0.23339314758777618,0.0922899842262268,0.25014224648475647
0.0,0.0,0.0,0.0,38,3.799999952316284,1.0,1.0,1.0,1.0,0.4052606225013733,0.2707440257072449,0.06840991228818893,0.2555854022502899
0.0,0.0,0.0,0.0,39,3.9000000953674316,1.0,1.0,1.0,1.0,0.3873324990272522,0.30103498697280884,0.06979025900363922,0.24184224009513855
0.0,0.0,0.0,0.0,40,4.0,1.0,1.0,1.0,1.0,0.373645156621933,0.3146701753139496,0.08935999125242233,0.2223246544599533
0.0,0.0,0.0,0.0,41,4.099999904632568,1.0,1.0,1.0,1.0,0.31312617659568787,0.34569787979125977,0.09103579074144363,0.2501402199268341
0.0,0.0,0.0,0.0,42,4.199999809265137,1.0,1.0,1.0,1.0,0.3510952889919281,0.2861749231815338,0.13687729835510254,0.22585251927375793
0.0,0.0,0.0,0.0,43,4.300000190734863,1.0,1.0,1.0,1.0,0.37012097239494324,0.2802877128124237,0.13011278212070465,0.2194785624742508
0.0,0.0,0.0,0.0,44,4.400000095367432,1.0,1.0,1.0,1.0,0.2968705892562866,0.3180743157863617,0.12383363395929337,0.26122143864631653
0.0,0.0,0.0,0.0,45,4.5,1.0,1.0,1.0,1.0,0.30423080921173096,0.3066531717777252,0.12810176610946655,0.26101425290107727
0.0,0.0,0.0,0.0,46,4.599999904632568,1.0,1.0,1.0,1.0,0.27800843119621277,0.28169894218444824,0.16737785935401917,0.2729148268699646
0.0,0.0,0.0,0.0,47,4.699999809265137,1.0,1.0,1.0,1.0,0.2701798677444458,0.29307952523231506,0.1399848461151123,0.29675576090812683
0.0,0.0,0.0,0.0,48,4.800000190734863,1.0,1.0,1.0,1.0,0.260053813457489,0.249892458319664,0.16643126308918,0.3236224353313446
0.0,0.0,0.0,0.0,49,4.900000095367432,1.0,1.0,1.0,1.0,0.2147771567106247,0.2696268558502197,0.17424894869327545,0.3413470983505249
0.0,0.0,0.0,0.0,50,5.0,1.0,1.0,1.0,1.0,0.22592222690582275,0.2613201439380646,0.2123950570821762,0.30036258697509766
0.0,0.0,0.0,0.0,51,5.099999904632568,1.0,1.0,1.0,1.0,0.1906343400478363,0.23900099098682404,0.2598857879638672,0.3104788661003113
0.0,0.0,0.0,0.0,52,5.199999809265137,1.0,1.0,1.0,1.0,0.20200231671333313,0.22358253598213196,0.28188323974609375,0.29253190755844116
0.0,0.0,0.0,0.0,53,5.300000190734863,1.0,1.0,1.0,1.0,0.16533571481704712,0.2343265563249588,0.3077269494533539,0.29261085391044617
0.0,0.0,0.0,0.0,54,5.400000095367432,1.0,1.0,1.0,1.0,0.1459823101758957,0.24291308224201202,0.32274988293647766,0.288354754447937
0.0,0.0,0.0,0.0,55,5.5,1.0,1.0,1.0,1.0,0.19187434017658234,0.1884055733680725,0.3122624456882477,0.3074576258659363
0.0,0.0,0.0,0.0,56,5.599999904632568,1.0,1.0,1.0,1.0,0.20167528092861176,0.19712752103805542,0.29127782583236694,0.3099193572998047
0.0,0.0,0.0,0.0,57,5.699999809265137,1.0,1.0,1.0,1.0,0.21634851396083832,0.14351433515548706,0.35449546575546265,0.285641610622406
0.0,0.0,0.0,0.0,58,5.800000190734863,1.0,1.0,1.0,1.0,0.25760456919670105,0.1133049950003624,0.3695515990257263,0.259538859128952
0.0,0.0,0.0,0.0,59,5.900000095367432,1.0,1.0,1.0,1.0,0.2616710662841797,0.14980117976665497,0.3365650773048401,0.2519626319408417
0.0,0.0,0.0,0.0,60,6.0,1.0,1.0,1.0,1.0,0.2621704041957855,0.18818490207195282,0.29295235872268677,0.25669237971305847
0.0,0.0,0.0,0.0,61,6.099999904632568,1.0,1.0,1.0,1.0,0.2627106010913849,0.18223097920417786,0.2790944576263428,0.2759639322757721
0.0,0.0,0.0,0.0,62,6.199999809265137,1.0,1.0,1.0,1.0,0.26417359709739685,0.19849607348442078,0.25580665469169617,0.2815236747264862
0.0,0.0,0.0,0.0,63,6.300000190734863,1.0,1.0,1.0,1.0,0.2648395001888275,0.20657454431056976,0.23380209505558014,0.29478392004966736
0.0,0.0,0.0,0.0,64,6.400000095367432,1.0,1.0,1.0,1.0,0.2607192099094391,0.19200044870376587,0.2560923099517822,0.2911880314350128
0.0,0.0,0.0,0.0,65,6.5,1.0,1.0,1.0,1.0,0.27711790800094604,0.19837994873523712,0.2212168127298355,0.3032853305339813
0.0,0.0,0.0,0.0,66,6.599999904632568,1.0,1.0,1.0,1.0,0.2731427550315857,0.21970295906066895,0.2140432894229889,0.2931109666824341
0.0,0.0,0.0,0.0,67,6.699999809265137,1.0,1.0,1.0,1.0,0.29012078046798706,0.2135482281446457,0.19525958597660065,0.301071435213089
0.0,0.0,0.0,0.0,68,6.800000190734863,1.0,1.0,1.0,1.0,0.2877303957939148,0.2153739333152771,0.20873524248600006,0.28816041350364685
0.0,0.0,0.0,0.0,69,6.900000095367432,1.0,1.0,1.0,1.0,0.28016987442970276,0.2117868810892105,0.1930903047323227,0.3149529993534088
0.0,0.0,0.0,0.0,70,7.0,1.0,1.0,1.0,1.0,0.26605215668678284,0.26391226053237915,0.1769401729106903,0.29309535026550293
0.0,0.0,0.0,0.0,71,7.099999904632568,1.0,1.0,1.0,1.0,0.2760095000267029,0.2527395784854889,0.1688622385263443,0.3023887276649475
0.0,0.0,0.0,0.0,72,7.199999809265137,1.0,1.0,1.0,1.0,0.272938996553421,0.29503414034843445,0.1865273416042328,0.24549955129623413
0.0,0.0,0.0,0.0,73,7.300000190734863,1.0,1.0,1.0,1.0,0.2812351584434509,0.2819564938545227,0.18514980375766754,0.25165846943855286
0.0,0.0,0.0,0.0,74,7.400000095367432,1.0,1.0,1.0,1.0,0.29206860065460205,0.2879614531993866,0.22020523250102997,0.19976471364498138
0.0,0.0,0.0,0.0,75,7.5,1.0,1.0,1.0,1.0,0.27362382411956787,0.27903759479522705,0.1758042871952057,0.2715343236923218
0.0,0.0,0.0,0.0,76,7.599999904632568,1.0,1.0,1.0,1.0,0.28241804242134094,0.2765132486820221,0.1878509223461151,0.25321778655052185
0.0,0.0,0.0,0.0,77,7.699999809265137,1.0,1.0,1.0,1.0,0.27476561069488525,0.284176230430603,0.18080024421215057,0.2602579891681671
0.0,0.0,0.0,0.0,78,7.800000190734863,1.0,1.0,1.0,1.0,0.26934731006622314,0.285444051027298,0.18989013135433197,0.2553185224533081
0.0,0.0,0.0,0.0,79,7.900000095367432,1.0,1.0,1.0,1.0,0.29334211349487305,0.2773749828338623,0.23169182240962982,0.1975911259651184
0.0,0.0,0.0,0.0,80,8.0,1.0,1.0,1.0,1.0,0.2821640968322754,0.2478092759847641,0.21720395982265472,0.2528226971626282
0.0,0.0,0.0,0.0,81,8.100000381469727,1.0,1.0,1.0,1.0,0.26223182678222656,0.24563835561275482,0.2108680158853531,0.2812618017196655
0.0,0.0,0.0,0.0,82,8.199999809265137,1.0,1.0,1.0,1.0,0.27599063515663147,0.25663602352142334,0.2154465764760971,0.2519267797470093
0.0,0.0,0.0,0.0,83,8.300000190734863,1.0,1.0,1.0,1.0,0.28464215993881226,0.2653551399707794,0.22192449867725372,0.2280782014131546
0.0,0.0,0.0,0.0,84,8.399999618530273,1.0,1.0,1.0,1.0,0.2844134271144867,0.26177316904067993,0.22945944964885712,0.22435402870178223
0.0,0.0,0.0,0.0,85,8.5,1.0,1.0,1.0,1.0,0.2783384621143341,0.2815700173377991,0.2408166378736496,0.1992749720811844
0.0,0.0,0.0,0.0,86,8.600000381469727,1.0,1.0,1.0,1.0,0.3245992064476013,0.319044828414917,0.2558111846446991,0.10054482519626617
0.0,0.0,0.0,0.0,87,8.699999809265137,1.0,1.0,1.0,1.0,0.3321051597595215,0.32834309339523315,0.24379964172840118,0.09575214236974716
0.0,0.0,0.0,0.0,88,8.800000190734863,1.0,1.0,1.0,1.0,0.3337608873844147,0.3321009576320648,0.22930191457271576,0.10483619570732117
0.0,0.0,0.0,0.0,89,8.899999618530273,1.0,1.0,1.0,1.0,0.3528740108013153,0.38808515667915344,0.2202613353729248,0.03877956420183182
0.0,0.0,0.0,0.0,90,9.0,1.0,1.0,1.0,1.0,0.3514587879180908,0.37073826789855957,0.22012238204479218,0.057680532336235046
0.0,0.0,0.0,0.0,91,9.100000381469727,1.0,1.0,1.0,1.0,0.34074699878692627,0.3466844856739044,0.25021427869796753,0.06235433369874954
0.0,0.0,0.0,0.0,92,9.199999809265137,1.0,1.0,1.0,1.0,0.320742130279541,0.3120376765727997,0.24683977663516998,0.12038043886423111
0.0,0.0,0.0,0.0,93,9.300000190734863,1.0,1.0,1.0,1.0,0.32768234610557556,0.3197437822818756,0.23802027106285095,0.1145535260438919
0.0,0.0,0.0,0.0,94,9.399999618530273,1.0,1.0,1.0,1.0,0.3331772983074188,0.336638867855072,0.2385261058807373,0.09165775775909424
0.0,0.0,0.0,0.0,95,9.5,1.0,1.0,1.0,1.0,0.3369119465351105,0.34431329369544983,0.23882842063903809,0.07994639873504639
0.0,0.0,0.0,0.0,96,9.600000381469727,1.0,1.0,1.0,1.0,0.32882076501846313,0.33563122153282166,0.22853991389274597,0.10700810700654984
0.0,0.0,0.0,0.0,97,9.699999809265137,1.0,1.0,1.0,1.0,0.32772237062454224,0.3508096933364868,0.24437876045703888,0.07708912342786789
0.0,0.0,0.0,0.0,98,9.800000190734863,1.0,1.0,1.0,1.0,0.33956244587898254,0.36030250787734985,0.23200620710849762,0.06812876462936401
0.0,0.0,0.0,0.0,99,9.899999618530273,1.0,1.0,1.0,1.0,0.33279940485954285,0.3378249406814575,0.22845302522182465,0.1009226143360138
0.0,0.0,0.0,0.0,100,10.0,1.0,1.0,1.0,1.0,0.3460288643836975,0.34837448596954346,0.22644442319869995,0.07915223389863968
0.0,0.0,0.0,0.0,101,10.100000381469727,1.0,1.0,1.0,1.0,0.346386581659317,0.34015366435050964,0.2468520849943161,0.06660771369934082
0.0,0.0,0.0,0.0,102,10.199999809265137,1.0,1.0,1.0,1.0,0.32624736428260803,0.32613474130630493,0.24976351857185364,0.09785433113574982
0.0,0.0,0.0,0.0,103,10.300000190734863,1.0,1.0,1.0,1.0,0.2946622967720032,0.2950424551963806,0.2449769824743271,0.1653182953596115
0.0,0.0,0.0,0.0,104,10.399999618530273,1.0,1.0,1.0,1.0,0.29198339581489563,0.2923561930656433,0.26890048384666443,0.14675994217395782
0.0,0.0,0.0,0.0,105,10.5,1.0,1.0,1.0,1.0,0.20558202266693115,0.23974353075027466,0.24999664723873138,0.3046777844429016
0.0,0.0,0.0,0.0,106,10.600000381469727,1.0,1.0,1.0,1.0,0.1975930780172348,0.21974843740463257,0.24454931914806366,0.3381091356277466
0.0,0.0,0.0,0.0,107,10.699999809265137,1.0,1.0,1.0,1.0,0.20356787741184235,0.19319868087768555,0.2453399896621704,0.3578934073448181
0.0,0.0,0.0,0.0,108,10.800000190734863,1.0,1.0,1.0,1.0,0.21811331808567047,0.19068355858325958,0.23316650092601776,0.35803666710853577
0.0,0.0,0.0,0.0,109,10.899999618530273,1.0,1.0,1.0,1.0,0.1838487833738327,0.20760127902030945,0.2310691475868225,0.37748080492019653
0.0,0.0,0.0,0.0,110,11.0,1.0,1.0,1.0,1.0,0.221003919839859,0.16024203598499298,0.2466389387845993,0.3721151053905487
0.0,0.0,0.0,0.0,111,11.100000381469727,1.0,1.0,1.0,1.0,0.18499143421649933,0.19579355418682098,0.24856026470661163,0.37065476179122925
0.0,0.0,0.0,0.0,112,11.199999809265137,1.0,1.0,1.0,1.0,0.19607983529567719,0.20948289334774017,0.2512332797050476,0.34320396184921265
0.0,0.0,0.0,0.0,113,11.300000190734863,1.0,1.0,1.0,1.0,0.22562922537326813,0.17853915691375732,0.24339818954467773,0.3524334132671356
0.0,0.0,0.0,0.0,114,11.399999618530273,1.0,1.0,1.0,1.0,0.2072015106678009,0.15177297592163086,0.23924104869365692,0.40178442001342773
0.0,0.0,0.0,0.0,115,11.5,1.0,1.0,1.0,1.0,0.2901287376880646,0.13000328838825226,0.25094854831695557,0.3289194703102112
0.0,0.0,0.0,0.0,116,11.600000381469727,1.0,1.0,1.0,1.0,0.2868945598602295,0.11741700768470764,0.26799824833869934,0.32769012451171875
0.0,0.0,0.0,0.0,117,11.699999809265137,1.0,1.0,1.0,1.0,0.28148043155670166,0.10428979247808456,0.27068158984184265,0.3435482084751129
0.0,0.0,0.0,0.0,118,11.800000190734863,1.0,1.0,1.0,1.0,0.28619837760925293,0.1175420880317688,0.25925400853157043,0.33700549602508545
0.0,0.0,0.0,0.0,119,11.899999618530273,1.0,1.0,1.0,1.0,0.30077359080314636,0.12735457718372345,0.2592909634113312,0.3125809133052826
0.0,0.0,0.0,0.0,120,12.0,1.0,1.0,1.0,1.0,0.3008791208267212,0.10979904979467392,0.2488710731267929,0.3404507339000702
0.0,0.0,0.0,0.0,121,12.100000381469727,1.0,1.0,1.0,1.0,0.2886521518230438,0.06823371350765228,0.2577599883079529,0.3853541612625122
0.0,0.0,0.0,0.0,122,12.199999809265137,1.0,1.0,1.0,1.0,0.27255454659461975,0.03777927905321121,0.2785373330116272,0.4111288785934448
0.0,0.0,0.0,0.0,123,12.300000190734863,1.0,1.0,1.0,1.0,0.28670600056648254,0.045566048473119736,0.27726346254348755,0.39046454429626465
0.0,0.0,0.0,0.0,124,12.399999618530273,1.0,1.0,1.0,1.0,0.294809490442276,0.06246067211031914,0.2564145028591156,0.38631534576416016
0.0,0.0,0.0,0.0,125,12.5,1.0,1.0,1.0,1.0,0.33059224486351013,0.027460312470793724,0.28372353315353394,0.35822397470474243
0.0,0.0,0.0,0.0,126,12.600000381469727,1.0,1.0,1.0,1.0,0.3027256429195404,0.02539740689098835,0.2818163335323334,0.3900606036186218
0.0,0.0,0.0,0.0,127,12.699999809265137,1.0,1.0,1.0,1.0,0.30883660912513733,0.018848497420549393,0.3027973175048828,0.36951762437820435
0.0,0.0,0.0,0.0,128,12.800000190734863,1.0,1.0,1.0,1.0,0.27679699659347534,0.015398602001369,0.30282720923423767,0.4049772620201111
0.0,0.0,0.0,0.0,129,12.899999618530273,1.0,1.0,1.0,1.0,0.31511974334716797,0.012847758829593658,0.27816858887672424,0.3938639760017395
0.0,0.0,0.0,0.0,130,13.0,1.0,1.0,1.0,1.0,0.3623884320259094,0.009516346268355846,0.24069929122924805,0.3873958885669708
0.0,0.0,0.0,0.0,131,13.100000381469727,1.0,1.0,1.0,1.0,0.39071211218833923,0.01286697294563055,0.21602126955986023,0.3803996443748474
0.0,0.0,0.0,0.0,132,13.199999809265137,1.0,1.0,1.0,1.0,0.3499886989593506,0.003633920568972826,0.30663222074508667,0.3397451639175415
0.0,0.0,0.0,0.0,133,13.300000190734863,1.0,1.0,1.0,1.0,0.4359622597694397,0.015869082883000374,0.18014444410800934,0.36802423000335693
0.0,0.0,0.0,0.0,134,13.399999618530273,1.0,1.0,1.0,1.0,0.4583248198032379,0.041565220803022385,0.11749087274074554,0.38261908292770386
0.0,0.0,0.0,0.0,135,13.5,1.0,1.0,1.0,1.0,0.4343142509460449,0.026326404884457588,0.14981526136398315,0.3895440697669983
0.0,0.0,0.0,0.0,136,13.600000381469727,1.0,1.0,1.0,1.0,0.4757438600063324,0.034729354083538055,0.13072867691516876,0.358798086643219
0.0,0.0,0.0,0.0,137,13.699999809265137,1.0,1.0,1.0,1.0,0.4362208843231201,0.020844442769885063,0.16444216668605804,0.37849247455596924
0.0,0.0,0.0,0.0,138,13.800000190734863,1.0,1.0,1.0,1.0,0.380683958530426,0.016037896275520325,0.16495639085769653,0.43832170963287354
0.0,0.0,0.0,0.0,139,13.899999618530273,1.0,1.0,1.0,1.0,0.29046857357025146,0.007756183389574289,0.1871982216835022,0.5145769715309143
0.0,0.0,0.0,0.0,140,14.0,1.0,1.0,1.0,1.0,0.19297058880329132,0.00649063428863883,0.2605355381965637,0.5400032997131348
0.0,0.0,0.0,0.0,141,14.100000381469727,1.0,1.0,1.0,1.0,0.12093628197908401,0.006060906685888767,0.17456261813640594,0.6984402537345886
0.0,0.0,0.0,0.0,142,14.199999809265137,1.0,1.0,1.0,1.0,0.12585969269275665,0.004111424554139376,0.2714473605155945,0.5985814332962036
0.0,0.0,0.0,0.0,143,14.300000190734863,1.0,1.0,1.0,1.0,0.14348727464675903,0.03459626063704491,0.1426212191581726,0.6792952418327332
0.0,0.0,0.0,0.0,144,14.399999618530273,1.0,1.0,1.0,1.0,0.13280734419822693,0.010465001687407494,0.16076864302158356,0.6959589719772339
0.0,0.0,0.0,0.0,145,14.5,1.0,1.0,1.0,1.0,0.11641019582748413,0.0029567233286798,0.24346522986888885,0.6371678709983826
0.0,0.0,0.0,0.0,146,14.600000381469727,1.0,1.0,1.0,1.0,0.09656475484371185,0.0038447873666882515,0.2673336863517761,0.6322567462921143
0.0,0.0,0.0,0.0,147,14.699999809265137,1.0,1.0,1.0,1.0,0.14485608041286469,0.005961342714726925,0.1953449845314026,0.6538375616073608
0.0,0.0,0.0,0.0,148,14.800000190734863,1.0,1.0,1.0,1.0,0.10967156291007996,0.011456137523055077,0.19892846047878265,0.679943859577179
0.0,0.0,0.0,0.0,149,14.899999618530273,1.0,1.0,1.0,1.0,0.12029019743204117,0.07279760390520096,0.05526838079094887,0.7516438364982605
0.0,0.0,0.0,0.0,150,15.0,1.0,1.0,1.0,1.0,0.04190211370587349,0.13856811821460724,0.04113180190324783,0.7783979773521423
0.0,0.0,0.0,0.0,151,15.100000381469727,1.0,1.0,1.0,1.0,0.08977396786212921,0.06464597582817078,0.05149054527282715,0.7940894961357117
0.0,0.0,0.0,0.0,152,15.199999809265137,1.0,1.0,1.0,1.0,0.10127287358045578,0.13089895248413086,0.04700867086648941,0.7208195328712463
0.0,0.0,0.0,0.0,153,15.300000190734863,1.0,1.0,1.0,1.0,0.06873639672994614,0.2365502566099167,0.08718778938055038,0.6075255274772644
0.0,0.0,0.0,0.0,154,15.399999618530273,1.0,1.0,1.0,1.0,0.06385055184364319,0.20717155933380127,0.12417823076248169,0.6047996878623962
0.0,0.0,0.0,0.0,155,15.5,1.0,1.0,1.0,1.0,0.18531294167041779,0.11504938453435898,0.11615271121263504,0.583484947681427
0.0,0.0,0.0,0.0,156,15.600000381469727,1.0,1.0,1.0,1.0,0.2506848871707916,0.06645452976226807,0.1317121833562851,0.5511484146118164
0.0,0.0,0.0,0.0,157,15.699999809265137,1.0,1.0,1.0,1.0,0.21854276955127716,0.07478553801774979,0.14459514617919922,0.5620765686035156
0.0,0.0,0.0,0.0,158,15.800000190734863,1.0,1.0,1.0,1.0,0.20087935030460358,0.03610054776072502,0.20362751185894012,0.5593925714492798
0.0,0.0,0.0,0.0,159,15.899999618530273,1.0,1.0,1.0,1.0,0.13336679339408875,0.020583482459187508,0.26968902349472046,0.5763607621192932
0.0,0.0,0.0,0.0,160,16.0,1.0,1.0,1.0,1.0,0.4050832688808441,0.013391079381108284,0.2461184859275818,0.33540716767311096
0.0,0.0,0.0,0.0,161,16.100000381469727,1.0,1.0,1.0,1.0,0.3613617718219757,0.02186949923634529,0.24530182778835297,0.3714669346809387
0.0,0.0,0.0,0.0,162,16.200000762939453,1.0,1.0,1.0,1.0,0.1752633899450302,0.050117164850234985,0.2629580497741699,0.5116613507270813
0.0,0.0,0.0,0.0,163,16.299999237060547,1.0,1.0,1.0,1.0,0.2410387545824051,0.13345490396022797,0.20234259963035583,0.4231637120246887
0.0,0.0,0.0,0.0,164,16.399999618530273,1.0,1.0,1.0,1.0,0.1619522124528885,0.1305728256702423,0.3503519594669342,0.3571230471134186
0.0,0.0,0.0,0.0,165,16.5,1.0,1.0,1.0,1.0,0.08342605084180832,0.10799263417720795,0.30321502685546875,0.505366325378418
0.0,0.0,0.0,0.0,166,16.600000381469727,1.0,1.0,1.0,1.0,0.13362941145896912,0.209751158952713,0.30424922704696655,0.3523702621459961
0.0,0.0,0.0,0.0,167,16.700000762939453,1.0,1.0,1.0,1.0,0.1161116287112236,0.34157320857048035,0.3882479965686798,0.15406721830368042
0.0,0.0,0.0,0.0,168,16.799999237060547,1.0,1.0,1.0,1.0,0.10779739171266556,0.3693752884864807,0.43731409311294556,0.08551320433616638
0.0,0.0,0.0,0.0,169,16.899999618530273,1.0,1.0,1.0,1.0,0.15134984254837036,0.6264380812644958,0.17018277943134308,0.052029289305210114
0.0,0.0,0.0,0.0,170,17.0,1.0,1.0,1.0,1.0,0.0725228562951088,0.747294545173645,0.1060778871178627,0.07410460710525513
0.0,0.0,0.0,0.0,171,17.100000381469727,1.0,1.0,1.0,1.0,0.23793090879917145,0.5903826951980591,0.12539035081863403,0.046296000480651855
0.0,0.0,0.0,0.0,172,17.200000762939453,1.0,1.0,1.0,1.0,0.14313490688800812,0.5735085606575012,0.09002301841974258,0.1933334320783615
0.0,0.0,0.0,0.0,173,17.299999237060547,1.0,1.0,1.0,1.0,0.11679133027791977,0.5242816805839539,0.041902970522642136,0.31702396273612976
0.0,0.0,0.0,0.0,174,17.399999618530273,1.0,1.0,1.0,1.0,0.017856281250715256,0.5697731971740723,0.09334135055541992,0.3190291225910187
0.0,0.0,0.0,0.0,175,17.5,1.0,1.0,1.0,1.0,0.022857246920466423,0.4789353311061859,0.1338026076555252,0.3644048273563385
0.0,0.0,0.0,0.0,176,17.600000381469727,1.0,1.0,1.0,1.0,0.020719455555081367,0.3558585047721863,0.1682547628879547,0.45516732335090637
0.0,0.0,0.0,0.0,177,17.700000762939453,1.0,1.0,1.0,1.0,0.04508548974990845,0.27602413296699524,0.14859063923358917,0.530299723148346
0.0,0.0,0.0,0.0,178,17.799999237060547,1.0,1.0,1.0,1.0,0.018298547714948654,0.37838804721832275,0.10227156430482864,0.501041829586029
0.0,0.0,0.0,0.0,179,17.899999618530273,1.0,1.0,1.0,1.0,0.056699495762586594,0.45661479234695435,0.21830697357654572,0.2683787941932678
0.0,0.0,0.0,0.0,180,18.0,1.0,1.0,1.0,1.0,0.04054945334792137,0.6353996396064758,0.13244526088237762,0.19160573184490204
0.0,0.0,0.0,0.0,181,18.100000381469727,1.0,1.0,1.0,1.0,0.021468227729201317,0.6300990581512451,0.1145431399345398,0.2338895946741104
0.0,0.0,0.0,0.0,182,18.200000762939453,1.0,1.0,1.0,1.0,0.011108240112662315,0.5837982296943665,0.13797828555107117,0.26711514592170715
0.0,0.0,0.0,0.0,183,18.299999237060547,1.0,1.0,1.0,1.0,0.00642430642619729,0.7623125314712524,0.09027747809886932,0.1409856677055359
0.0,0.0,0.0,0.0,184,18.399999618530273,1.0,1.0,1.0,1.0,0.0024882822763174772,0.7221876978874207,0.09899526089429855,0.17632873356342316
0.0,0.0,0.0,0.0,185,18.5,1.0,1.0,1.0,1.0,0.015409120358526707,0.7005685567855835,0.121857650578022,0.16216470301151276
0.0,0.0,0.0,0.0,186,18.600000381469727,1.0,1.0,1.0,1.0,0.008490580134093761,0.6980811953544617,0.07808984071016312,0.21533842384815216
0.0,0.0,0.0,0.0,187,18.700000762939453,1.0,1.0,1.0,1.0,0.008333356119692326,0.6710570454597473,0.15399539470672607,0.16661418974399567
0.0,0.0,0.0,0.0,188,18.799999237060547,1.0,1.0,1.0,1.0,0.002328602597117424,0.6123039126396179,0.21322229504585266,0.17214520275592804
0.0,0.0,0.0,0.0,189,18.899999618530273,1.0,1.0,1.0,1.0,0.0030770553275942802,0.6170469522476196,0.24082189798355103,0.13905413448810577
0.0,0.0,0.0,0.0,190,19.0,1.0,1.0,1.0,1.0,0.00459620077162981,0.6001538038253784,0.18888422846794128,0.20636585354804993
0.0,0.0,0.0,0.0,191,19.100000381469727,1.0,1.0,1.0,1.0,0.007857219316065311,0.5455804467201233,0.28013667464256287,0.1664256453514099
0.0,0.0,0.0,0.0,192,19.200000762939453,1.0,1.0,1.0,1.0,0.0030793005134910345,0.4856525659561157,0.2556828260421753,0.25558531284332275
0.0,0.0,0.0,0.0,193,19.299999237060547,1.0,1.0,1.0,1.0,0.002709961263462901,0.48253974318504333,0.25266003608703613,0.2620902359485626
0.0,0.0,0.0,0.0,194,19.399999618530273,1.0,1.0,1.0,1.0,0.0054425387643277645,0.5169356465339661,0.254352331161499,0.22326955199241638
0.0,0.0,0.0,0.0,195,19.5,1.0,1.0,1.0,1.0,0.00910625047981739,0.5769684314727783,0.23117341101169586,0.1827518790960312
0.0,0.0,0.0,0.0,196,19.600000381469727,1.0,1.0,1.0,1.0,0.051458362489938736,0.3363554775714874,0.15739308297634125,0.4547930657863617
0.0,0.0,0.0,0.0,197,19.700000762939453,1.0,1.0,1.0,1.0,0.08347445726394653,0.24025849997997284,0.31270653009414673,0.3635604977607727
0.0,0.0,0.0,0.0,198,19.799999237060547,1.0,1.0,1.0,1.0,0.08332796394824982,0.1511017233133316,0.27352845668792725,0.4920419156551361
0.0,0.0,0.0,0.0,199,19.899999618530273,1.0,1.0,1.0,1.0,0.09599711745977402,0.136175274848938,0.20216813683509827,0.5656594634056091
0.0,0.0,0.0,0.0,200,20.0,1.0,1.0,1.0,1.0,0.08886060863733292,0.15865790843963623,0.2373845875263214,0.51509690284729
0.0,0.0,0.0,0.0,201,20.100000381469727,1.0,1.0,1.0,1.0,0.1037583276629448,0.08307753503322601,0.23333293199539185,0.5798311829566956
0.0,0.0,0.0,0.0,202,20.200000762939453,1.0,1.0,1.0,1.0,0.07694056630134583,0.08839941024780273,0.2707812190055847,0.5638787746429443
0.0,0.0,0.0,0.0,203,20.299999237060547,1.0,1.0,1.0,1.0,0.19155444204807281,0.06529854238033295,0.2990487515926361,0.44409823417663574
0.0,0.0,0.0,0.0,204,20.399999618530273,1.0,1.0,1.0,1.0,0.0971367135643959,0.06236737594008446,0.3410068154335022,0.4994891285896301
0.0,0.0,0.0,0.0,205,20.5,1.0,1.0,1.0,1.0,0.16014261543750763,0.09263889491558075,0.2847346365451813,0.46248385310173035
0.0,0.0,0.0,0.0,206,20.600000381469727,1.0,1.0,1.0,1.0,0.1301758736371994,0.12206241488456726,0.3188650608062744,0.42889657616615295
0.0,0.0,0.0,0.0,207,20.700000762939453,1.0,1.0,1.0,1.0,0.15422531962394714,0.07080801576375961,0.38019996881484985,0.3947667181491852
0.0,0.0,0.0,0.0,208,20.799999237060547,1.0,1.0,1.0,1.0,0.09924963116645813,0.04556893929839134,0.25447940826416016,0.6007020473480225
0.0,0.0,0.0,0.0,209,20.899999618530273,1.0,1.0,1.0,1.0,0.06686186045408249,0.05192369967699051,0.13621750473976135,0.7449969053268433
0.0,0.0,0.0,0.0,210,21.0,1.0,1.0,1.0,1.0,0.07479750365018845,0.026880275458097458,0.1676596999168396,0.7306625247001648
0.0,0.0,0.0,0.0,211,21.100000381469727,1.0,1.0,1.0,1.0,0.07144820690155029,0.025160985067486763,0.19618365168571472,0.7072071433067322
0.0,0.0,0.0,0.0,212,21.200000762939453,1.0,1.0,1.0,1.0,0.08748719841241837,0.03636062890291214,0.2320968359708786,0.6440553069114685
