epoch,lr,train_loss,train_loss_gate,train_loss_gate_prior,train_loss_pos,train_loss_vel,train_mean_gate,val_loss,val_loss_pos,val_loss_vel
1,0.001,1.5088810445135445,0.5448730807816555,0.010179244920271498,1.2399457961693097,1.2082034764804677,0.7476657627821961,1.4808196838650478,1.2473273856455243,1.1674614671167982
