fault_active_s1,fault_active_s2,fault_active_s3,fault_active_s4,k,t,valid_s1,valid_s2,valid_s3,valid_s4,w_s1,w_s2,w_s3,w_s4
0.0,0.0,0.0,0.0,161,16.100000381469727,1.0,1.0,1.0,1.0,0.16852879524230957,0.01932581700384617,0.4161750376224518,0.3959703743457794
0.0,0.0,0.0,0.0,162,16.200000762939453,1.0,1.0,1.0,1.0,0.043116528540849686,0.04083763808012009,0.40577706694602966,0.5102687478065491
0.0,0.0,0.0,0.0,163,16.299999237060547,1.0,1.0,1.0,1.0,0.06776837259531021,0.10809709131717682,0.3604772984981537,0.4636572301387787
0.0,0.0,0.0,0.0,164,16.399999618530273,1.0,1.0,1.0,1.0,0.035770345479249954,0.10268925875425339,0.4949277639389038,0.36661261320114136
0.0,0.0,0.0,0.0,165,16.5,1.0,1.0,1.0,1.0,0.013325516134500504,0.08194410055875778,0.41377049684524536,0.49095991253852844
0.0,0.0,0.0,0.0,166,16.600000381469727,1.0,1.0,1.0,1.0,0.020338179543614388,0.1512547880411148,0.4553394615650177,0.37306758761405945
0.0,0.0,0.0,0.0,167,16.700000762939453,1.0,1.0,1.0,1.0,0.01718657650053501,0.2431207001209259,0.5494087934494019,0.1902838945388794
0.0,0.0,0.0,0.0,168,16.799999237060547,1.0,1.0,1.0,1.0,0.014797437936067581,0.26310256123542786,0.5923863053321838,0.12971368432044983
0.0,0.0,0.0,0.0,169,16.899999618530273,1.0,1.0,1.0,1.0,0.03495823219418526,0.5180091261863708,0.360294371843338,0.08673825114965439
0.0,0.0,0.0,0.0,170,17.0,1.0,1.0,1.0,1.0,0.013487543910741806,0.6206320524215698,0.2635290026664734,0.10235141962766647
0.0,0.0,0.0,0.0,171,17.100000381469727,1.0,1.0,1.0,1.0,0.0907561182975769,0.5104591250419617,0.3394843637943268,0.059300389140844345
0.0,0.0,0.0,0.0,172,17.200000762939453,1.0,1.0,1.0,1.0,0.033140018582344055,0.5138627886772156,0.2343364804983139,0.21866071224212646
0.0,0.0,0.0,0.0,173,17.299999237060547,1.0,1.0,1.0,1.0,0.02475123666226864,0.46164751052856445,0.14281274378299713,0.37078857421875
0.0,0.0,0.0,0.0,174,17.399999618530273,1.0,1.0,1.0,1.0,0.00157907884567976,0.5164723992347717,0.19615574181079865,0.2857927680015564
0.0,0.0,0.0,0.0,175,17.5,1.0,1.0,1.0,1.0,0.0027425920125097036,0.4745508134365082,0.24210700392723083,0.28059953451156616
0.0,0.0,0.0,0.0,176,17.600000381469727,1.0,1.0,1.0,1.0,0.0032826410606503487,0.40024808049201965,0.2828736901283264,0.31359556317329407
0.0,0.0,0.0,0.0,177,17.700000762939453,1.0,1.0,1.0,1.0,0.009373970329761505,0.3997364342212677,0.2585799992084503,0.33230966329574585
0.0,0.0,0.0,0.0,178,17.799999237060547,1.0,1.0,1.0,1.0,0.0020524149294942617,0.531520426273346,0.17186962068080902,0.2945575714111328
0.0,0.0,0.0,0.0,179,17.899999618530273,1.0,1.0,1.0,1.0,0.010828903876245022,0.5723987221717834,0.2943209707736969,0.12245136499404907
0.0,0.0,0.0,0.0,180,18.0,1.0,1.0,1.0,1.0,0.006793436594307423,0.7609572410583496,0.15802089869976044,0.07422836869955063
0.0,0.0,0.0,0.0,181,18.100000381469727,1.0,1.0,1.0,1.0,0.0029929799493402243,0.7752612233161926,0.13351942598819733,0.08822637796401978
0.0,0.0,0.0,0.0,182,18.200000762939453,1.0,1.0,1.0,1.0,0.0012499324511736631,0.7244863510131836,0.16126057505607605,0.11300311982631683
0.0,0.0,0.0,0.0,183,18.299999237060547,1.0,1.0,1.0,1.0,0.0006725380080752075,0.830959677696228,0.10937221348285675,0.05899558216333389
0.0,0.0,0.0,0.0,184,18.399999618530273,1.0,1.0,1.0,1.0,0.00012949023221153766,0.8081976771354675,0.10966050624847412,0.08201232552528381
0.0,0.0,0.0,0.0,185,18.5,1.0,1.0,1.0,1.0,0.0018025405006483197,0.805849015712738,0.12864167988300323,0.06370678544044495
0.0,0.0,0.0,0.0,186,18.600000381469727,1.0,1.0,1.0,1.0,0.0012280168011784554,0.8147667646408081,0.08931167423725128,0.09469354897737503
0.0,0.0,0.0,0.0,187,18.700000762939453,1.0,1.0,1.0,1.0,0.0017102479469031096,0.7441380620002747,0.18413229286670685,0.07001949101686478
0.0,0.0,0.0,0.0,188,18.799999237060547,1.0,1.0,1.0,1.0,0.0003739877720363438,0.7227096557617188,0.1891091912984848,0.08780717104673386
0.0,0.0,0.0,0.0,189,18.899999618530273,1.0,1.0,1.0,1.0,0.00048420039820484817,0.6918631792068481,0.24105863273143768,0.0665939450263977
0.0,0.0,0.0,0.0,190,19.0,1.0,1.0,1.0,1.0,0.0007518306374549866,0.643360435962677,0.24943900108337402,0.10644872486591339
0.0,0.0,0.0,0.0,191,19.100000381469727,1.0,1.0,1.0,1.0,0.0019152052700519562,0.5446186065673828,0.37123045325279236,0.08223577588796616
0.0,0.0,0.0,0.0,192,19.200000762939453,1.0,1.0,1.0,1.0,0.0007340460433624685,0.5606385469436646,0.2889952063560486,0.14963218569755554
0.0,0.0,0.0,0.0,193,19.299999237060547,1.0,1.0,1.0,1.0,0.0005235413555055857,0.5542230606079102,0.28688621520996094,0.15836714208126068
0.0,0.0,0.0,0.0,194,19.399999618530273,1.0,1.0,1.0,1.0,0.0011969378683716059,0.5785086750984192,0.2944258153438568,0.12586858868598938
0.0,0.0,0.0,0.0,195,19.5,1.0,1.0,1.0,1.0,0.0026058130897581577,0.6413513422012329,0.25704023241996765,0.09900262206792831
0.0,0.0,0.0,0.0,196,19.600000381469727,1.0,1.0,1.0,1.0,0.03903704881668091,0.3965771198272705,0.18568627536296844,0.37869957089424133
0.0,0.0,0.0,0.0,197,19.700000762939453,1.0,1.0,1.0,1.0,0.076903335750103,0.2785712480545044,0.3858530819416046,0.2586722671985626
0.0,0.0,0.0,0.0,198,19.799999237060547,1.0,1.0,1.0,1.0,0.07672064751386642,0.1780436635017395,0.3663783371448517,0.378857284784317
0.0,0.0,0.0,0.0,199,19.899999618530273,1.0,1.0,1.0,1.0,0.08524517714977264,0.1706124246120453,0.263190358877182,0.48095205426216125
0.0,0.0,0.0,0.0,200,20.0,1.0,1.0,1.0,1.0,0.07379196584224701,0.19813251495361328,0.30098870396614075,0.4270867705345154
0.0,0.0,0.0,0.0,201,20.100000381469727,1.0,1.0,1.0,1.0,0.10544590651988983,0.06332159787416458,0.2769009470939636,0.5543316006660461
0.0,0.0,0.0,0.0,202,20.200000762939453,1.0,1.0,1.0,1.0,0.07005239278078079,0.09298506379127502,0.3552332818508148,0.4817292094230652
0.0,0.0,0.0,0.0,203,20.299999237060547,1.0,1.0,1.0,1.0,0.20261628925800323,0.04477250576019287,0.3765869438648224,0.3760242462158203
0.0,0.0,0.0,0.0,204,20.399999618530273,1.0,1.0,1.0,1.0,0.09962788224220276,0.04567478224635124,0.38546499609947205,0.46923232078552246
0.0,0.0,0.0,0.0,205,20.5,1.0,1.0,1.0,1.0,0.1475292444229126,0.07380498200654984,0.36303842067718506,0.4156274199485779
0.0,0.0,0.0,0.0,206,20.600000381469727,1.0,1.0,1.0,1.0,0.11544795334339142,0.1131562739610672,0.4088990390300751,0.3624967038631439
0.0,0.0,0.0,0.0,207,20.700000762939453,1.0,1.0,1.0,1.0,0.1546756476163864,0.05196443945169449,0.4929176867008209,0.3004422187805176
0.0,0.0,0.0,0.0,208,20.799999237060547,1.0,1.0,1.0,1.0,0.10438564419746399,0.045701976865530014,0.35477665066719055,0.49513575434684753
0.0,0.0,0.0,0.0,209,20.899999618530273,1.0,1.0,1.0,1.0,0.0755486860871315,0.07531560212373734,0.1934051662683487,0.6557304859161377
0.0,0.0,0.0,0.0,210,21.0,1.0,1.0,1.0,1.0,0.07191865146160126,0.0320519395172596,0.21020826697349548,0.6858211159706116
0.0,0.0,0.0,0.0,211,21.100000381469727,1.0,1.0,1.0,1.0,0.07394474744796753,0.023602988570928574,0.26029545068740845,0.6421567797660828
0.0,0.0,0.0,0.0,212,21.200000762939453,1.0,1.0,1.0,1.0,0.0867432951927185,0.03688724339008331,0.30212700366973877,0.5742424726486206
0.0,0.0,0.0,0.0,213,21.299999237060547,1.0,1.0,1.0,1.0,0.07222435623407364,0.07195375859737396,0.4156700074672699,0.4401518702507019
0.0,0.0,0.0,0.0,214,21.399999618530273,1.0,1.0,1.0,1.0,0.09499110281467438,0.0827169194817543,0.2775335907936096,0.5447583794593811
0.0,0.0,0.0,0.0,215,21.5,1.0,1.0,1.0,1.0,0.24364948272705078,0.02420845814049244,0.2618069052696228,0.4703351557254791
0.0,0.0,0.0,0.0,216,21.600000381469727,1.0,1.0,1.0,1.0,0.15494084358215332,0.02620123140513897,0.3016239404678345,0.5172339677810669
0.0,0.0,0.0,0.0,217,21.700000762939453,1.0,1.0,1.0,1.0,0.1698584407567978,0.015559099614620209,0.3772616982460022,0.4373207986354828
0.0,0.0,0.0,0.0,218,21.799999237060547,1.0,1.0,1.0,1.0,0.07468900829553604,0.018754970282316208,0.40050363540649414,0.5060523152351379
0.0,0.0,0.0,0.0,219,21.899999618530273,1.0,1.0,1.0,1.0,0.1431262344121933,0.002226679353043437,0.3789302706718445,0.475716769695282
0.0,0.0,0.0,0.0,220,22.0,1.0,1.0,1.0,1.0,0.24380536377429962,0.00017511581245344132,0.3606042265892029,0.3954152762889862
0.0,0.0,0.0,0.0,221,22.100000381469727,1.0,1.0,1.0,1.0,0.40162724256515503,0.00015250600699800998,0.3540050983428955,0.244215190410614
0.0,0.0,0.0,0.0,222,22.200000762939453,1.0,1.0,1.0,1.0,0.4015890061855316,0.00020480089006014168,0.34470492601394653,0.2535013258457184
0.0,0.0,0.0,0.0,223,22.299999237060547,1.0,1.0,1.0,1.0,0.2722208797931671,0.002507871249690652,0.3452133536338806,0.3800578713417053
0.0,0.0,0.0,0.0,224,22.399999618530273,1.0,1.0,1.0,1.0,0.29467296600341797,0.0012999925529584289,0.31264081597328186,0.3913862407207489
0.0,0.0,0.0,0.0,225,22.5,1.0,1.0,1.0,1.0,0.49000510573387146,0.0024732581805437803,0.27472957968711853,0.23279201984405518
0.0,0.0,0.0,0.0,226,22.600000381469727,1.0,1.0,1.0,1.0,0.6757632493972778,0.0014771324349567294,0.22871318459510803,0.09404648840427399
0.0,0.0,0.0,0.0,227,22.700000762939453,1.0,1.0,1.0,1.0,0.7159874439239502,0.0003489372320473194,0.15968041121959686,0.12398312985897064
0.0,0.0,0.0,0.0,228,22.799999237060547,1.0,1.0,1.0,1.0,0.8004295229911804,0.0005337964976206422,0.10812735557556152,0.09090937674045563
0.0,0.0,0.0,0.0,229,22.899999618530273,1.0,1.0,1.0,1.0,0.8804545402526855,0.0017256003338843584,0.07564234733581543,0.042177505791187286
0.0,0.0,0.0,0.0,230,23.0,1.0,1.0,1.0,1.0,0.8194676637649536,0.000528956123162061,0.1049334704875946,0.0750698521733284
0.0,0.0,0.0,0.0,231,23.100000381469727,1.0,1.0,1.0,1.0,0.864798367023468,0.0012623828370124102,0.09741561859846115,0.03652368113398552
0.0,0.0,0.0,0.0,232,23.200000762939453,1.0,1.0,1.0,1.0,0.8490051627159119,0.00039574780385009944,0.10230604559183121,0.04829315096139908
