method,scenario,model_seed,error_bin,num_rows,bin_num_rows,bin_entropy_mean,bin_entropy_std,bin_entropy_p95,bin_row_std_mean,bin_row_std_p95,bin_evidence_mass_mean,bin_track_mass_mean,bin_own_track_mass_mean,bin_other_track_mass_mean,bin_evidence_to_track_mass_ratio,entropy_mean,row_std_mean,evidence_mass_mean,track_mass_mean,own_track_mass_mean,other_track_mass_mean,evidence_to_track_mass_ratio,raw_residual_corr,residual_log_corr,residual_centered_corr,evidence_normalized_corr,within_evidence_gap_corr,low_spread_corr,low_spread_n_pairs,mid_spread_corr,mid_spread_n_pairs,high_spread_corr,high_spread_n_pairs,spread_low_threshold,spread_high_threshold,ranking_events,worst_track_hit_rate,top2_hit_rate,spearman_rank_corr,kendall_tau,worst_minus_best_attn,worst_minus_mean_attn,error_pos_n,error_pos_mean,error_pos_std,error_pos_min,error_pos_max,high_spread_event_share,w_s1_mean,w_s2_mean,w_s3_mean,g_s1_mean,g_s2_mean,g_s3_mean,cov_scale_s1_mean,cov_scale_s2_mean,cov_scale_s3_mean
A0D,S2R,2,low_error,61,61,1.5064105644589978,0.011914648566470216,1.527837103234438,0.057884699707254045,0.09553793564395995,0.23864716397282856,0.7613528326886599,0.37882731977056283,0.38252551291809705,0.31345146918290717,1.5064105644589978,0.057884699707254045,0.23864716397282856,0.7613528326886599,0.37882731977056283,0.38252551291809705,0.31345146918290717,0.9890891536558044,0.2327600339262639,0.6690047007661142,0.7123359882096577,0.9989143545045669,0.9889728751520172,111,0.9894138143372894,108,0.9891358641041409,111,0.053544664382934565,0.28891099691390976,122,1.0,1.0,1.0,1.0,0.029354298456770476,0.022500239190508108,61,0.6561100165374943,0.19608861451003565,0.22641117870807648,0.9525085687637329,0.3114754098360656,0.3353984180043955,0.33373980541698267,0.33086178097568575,0.6571433641871468,0.656613507231728,0.6556493151383321,1.660309076309204,1.6623962961259435,1.6659278732831362
A0D,S2R,2,mid_error,80,80,1.5062096587813167,0.012776160698063803,1.5281816592662292,0.05788550898397525,0.09543087716864163,0.23842583214864135,0.7615741670752565,0.3789718721061945,0.382602294969062,0.31306974744730387,1.5062096587813167,0.05788550898397525,0.23842583214864135,0.7615741670752565,0.3789718721061945,0.382602294969062,0.31306974744730387,0.9892052515662053,0.25833021940803325,0.6401371417936073,0.6862973992472355,0.9986103458881399,0.9901624296291938,144,0.9889627205022541,144,0.988532888810308,144,0.06189164146780967,0.2724696815013885,160,1.0,1.0,1.0,1.0,0.029169047065079213,0.02233641443308443,80,1.2767713628709316,0.15070113945784336,0.9698322415351868,1.543497920036316,0.29375,0.3353473160415888,0.33380214497447014,0.3308505415916443,0.6571340531110763,0.6566331423819065,0.6556479804217815,1.6603489503264428,1.662303951382637,1.6659395828843118
A0D,S2R,2,high_error,60,60,1.5061213180172761,0.012743424307080897,1.528310627259873,0.05787741083910966,0.09545187935363478,0.23835697919130325,0.7616430240372817,0.3790709594885508,0.38257206454873083,0.31295104355821673,1.5061213180172761,0.05787741083910966,0.23835697919130325,0.7616430240372817,0.3790709594885508,0.38257206454873083,0.31295104355821673,0.9890687973963022,0.26287718402162497,0.6406864419788904,0.6671326077220414,0.9987823509441858,0.9888973333445351,108,0.9898160439599999,108,0.989041805268299,108,0.07006068825721737,0.2747061520814896,120,1.0,1.0,1.0,1.0,0.02892858237028122,0.022137855738401414,60,1.9218080461025238,0.4576311148813659,1.5579074621200562,3.777986764907837,0.3,0.3350799694657326,0.3342554971575737,0.3306645358602206,0.6570740560690562,0.6567981014649074,0.655618530511856,1.6605762124061585,1.6616320530573527,1.6661089877287547
A0D,S2R,2,tail_error,11,11,1.5060606092076843,0.012380514809027845,1.5283426177945232,0.05799517490817506,0.09544847684132035,0.23831890884673956,0.7616810848315557,0.37906087077025213,0.3826202140613036,0.31288542356207166,1.5060606092076843,0.05799517490817506,0.23831890884673956,0.7616810848315557,0.37906087077025213,0.3826202140613036,0.31288542356207166,0.9896864653633185,0.4692360548723233,0.7470842780289866,0.7223223122812513,0.9988878977182268,0.9901382338328514,21,0.991467964914951,18,0.9890785654544472,21,0.1512885570526123,0.6555151015520095,22,1.0,1.0,1.0,1.0,0.02975654568184506,0.02270596135746349,11,2.6391982598738237,0.6709143047484417,2.0541014671325684,3.777986764907837,0.5,0.33476765047420154,0.33383273807438935,0.331399606032805,0.6568739901889454,0.6565448154102672,0.6557615616104819,1.6612756143916736,1.662461064078591,1.665506666356867
A0D,S1R,3,low_error,61,61,1.5150560444420254,0.014035012590026454,1.537293280518418,0.05378496247719095,0.08904682898779738,0.24148594449615218,0.7585140577430933,0.36740626793741527,0.39110778980567806,0.3183671311441176,1.5150560444420254,0.05378496247719095,0.24148594449615218,0.7585140577430933,0.36740626793741527,0.39110778980567806,0.3183671311441176,0.9883748132326663,0.2641946383541176,0.6775371916655782,0.6291371197235731,0.9973494804047646,0.9878178791420343,111,0.9880982558270422,108,0.9898562263142636,111,0.04699320793151855,0.19921600110828874,122,1.0,1.0,1.0,1.0,0.03138463473955139,0.02382700551362311,61,0.42643266879632824,0.1271017760644547,0.12073489278554916,0.6323757171630859,0.21311475409836064,0.33400909871351525,0.33355863612206255,0.3324322666301102,0.6528618804744033,0.6528431870898262,0.6526781457369445,1.6203253816385739,1.6211424460176562,1.6233217657589523
A0D,S1R,3,mid_error,80,80,1.5150692148000313,0.013210344855332427,1.5372441186544545,0.053879272133676076,0.08901238744580557,0.24146399507299066,0.7585360029091438,0.3672629994650682,0.39127300344407556,0.31832898392024356,1.5150692148000313,0.053879272133676076,0.24146399507299066,0.7585360029091438,0.3672629994650682,0.39127300344407556,0.31832898392024356,0.987519861549925,0.34037138221311514,0.6578468531621626,0.6898124753221995,0.9969408409913529,0.9890250477228333,144,0.9874681787137867,144,0.9878037328122934,144,0.05332597736269235,0.28581777065992353,160,1.0,1.0,1.0,1.0,0.03235669354908168,0.024587045540101826,80,1.0268559895455838,0.20473748557395732,0.6386525630950928,1.357940912246704,0.33125,0.33413034304976463,0.33312975578010084,0.33273989632725715,0.6529225833714009,0.6528811752796173,0.6527420431375504,1.620658887922764,1.622429595887661,1.6233460038900376
A0D,S1R,3,high_error,60,60,1.515565136829391,0.013263739066489024,1.5373797934086109,0.05383458814580355,0.08892238075109613,0.2420358709577057,0.7579641259378858,0.3668776169419289,0.39108650899595687,0.3193236495964985,1.515565136829391,0.05383458814580355,0.2420358709577057,0.7579641259378858,0.3668776169419289,0.39108650899595687,0.3193236495964985,0.986700270439244,0.3623734740564866,0.6494620469776071,0.6908618957163407,0.9975226568649612,0.9855991873615714,108,0.987928893293118,108,0.9867213103417232,108,0.06886471202597022,0.3299893826246261,120,1.0,1.0,1.0,1.0,0.03258798426638047,0.02479956786458691,60,1.7109516402085623,0.4975722132533273,1.3657896518707275,3.7751941680908203,0.35,0.3340817173322042,0.3330159525076548,0.3329023311535517,0.6529333233833313,0.6528952787319819,0.6527727355559667,1.6209710975488028,1.6228445013364157,1.6232559442520142
A0D,S1R,3,tail_error,11,11,1.5171962291084369,0.01432607440837569,1.5405484692679816,0.05342978994296781,0.08751393609537352,0.2436159826589353,0.7563840114709103,0.3654744697339607,0.3909095417369496,0.3220797623487372,1.5171962291084369,0.05342978994296781,0.2436159826589353,0.7563840114709103,0.3654744697339607,0.3909095417369496,0.3220797623487372,0.9880751852941492,0.45971605771823815,0.663272484385293,0.6383671386345046,0.9977914038390386,0.9873515659203073,21,0.9916229991320646,18,0.988953798570723,21,0.09068774580955505,0.3721909075975417,22,1.0,1.0,1.0,1.0,0.03237246078523723,0.024504245682196182,11,2.4452509554949673,0.8114684087925694,1.7709474563598633,3.7751941680908203,0.4090909090909091,0.3340636762705716,0.3319538614966653,0.3339824676513672,0.653037428855896,0.6529787345366045,0.652946569702842,1.6223446347496726,1.6260159557515925,1.6225759983062744
A0D,S2R,3,low_error,61,61,1.5150081434308786,0.012790888765951152,1.5370219816869064,0.05393463157495979,0.08904382434377837,0.24142825925122194,0.7585717394052307,0.3673146665096283,0.39125707289560246,0.31826687801541,1.5150081434308786,0.05393463157495979,0.24142825925122194,0.7585717394052307,0.3673146665096283,0.39125707289560246,0.31826687801541,0.9876884286554187,0.32471838647593537,0.6839530960556931,0.7116054090522688,0.9976795870554912,0.9886747189682196,111,0.9884311941098758,108,0.9877772657908345,111,0.053544664382934565,0.28891099691390976,122,1.0,1.0,1.0,1.0,0.03261672302347715,0.024881699687389076,61,0.654407657560755,0.1959125552235934,0.22559568285942078,0.9520010352134705,0.3114754098360656,0.3341359598714797,0.3332096299187082,0.3326544087441241,0.6529433033505424,0.6529049502044427,0.6527571209141465,1.6207107207814202,1.6223490023222127,1.6235625333473331
A0D,S2R,3,mid_error,80,80,1.5152597312645297,0.013326917404576392,1.5373635900976748,0.053891379068003495,0.0890200487337453,0.24173301045472423,0.7582669883966446,0.36714309118688104,0.39112389720976354,0.31879669582592357,1.5152597312645297,0.053891379068003495,0.24173301045472423,0.7582669883966446,0.36714309118688104,0.39112389720976354,0.31879669582592357,0.9875413437392244,0.3510164544818635,0.6562944498483286,0.6854205727740816,0.9972916075984138,0.9879025139766051,144,0.9870877045591175,144,0.9879062549214443,144,0.06189164146780967,0.2724696815013885,160,1.0,1.0,1.0,1.0,0.03250154424458742,0.024768701451830567,80,1.275659877061844,0.15158139773076615,0.969172477722168,1.5461889505386353,0.29375,0.33411471322178843,0.3331710997968912,0.3327141847461462,0.6529461987316608,0.6529083229601383,0.6527675807476043,1.6208206236362457,1.6224825918674468,1.623518069088459
A0D,S2R,3,high_error,60,60,1.515388655649513,0.013696621573191734,1.5379945646659343,0.05384431600375959,0.0891148999213507,0.24188496896790135,0.7581150352127022,0.3670660509003533,0.3910489843123489,0.31906103656160356,1.515388655649513,0.05384431600375959,0.24188496896790135,0.7581150352127022,0.3670660509003533,0.3910489843123489,0.31906103656160356,0.987166313144896,0.359812897521146,0.654151682069885,0.6662504070789772,0.9973066358819006,0.9872310824437603,108,0.9889614274664518,108,0.9881466697884705,108,0.07006068825721737,0.2747061520814896,120,1.0,1.0,1.0,1.0,0.032295445539057256,0.024530838585148255,60,1.9236324866612753,0.4575892649095019,1.557932734489441,3.779247522354126,0.3,0.3339640607436498,0.3332990492383639,0.33273688703775406,0.6529282003641128,0.6529095192750295,0.6527726173400878,1.6210892478624979,1.622245345513026,1.6234350780646005
A0D,S2R,3,tail_error,11,11,1.5160466493284004,0.013095135290030533,1.5385359318601193,0.053845987155558855,0.08754136331055307,0.24257297384919543,0.7574270268281301,0.3664050481536172,0.39102197867451294,0.3202592002361151,1.5160466493284004,0.053845987155558855,0.24257297384919543,0.7574270268281301,0.3664050481536172,0.39102197867451294,0.3202592002361151,0.987214366139399,0.5535408684779665,0.7547494430940132,0.7220040928182987,0.998258760533949,0.9869743652590703,21,0.9899608774244922,18,0.9883027254343538,21,0.1512885570526123,0.6555151015520095,22,1.0,1.0,1.0,1.0,0.033479675989259376,0.025446675887162037,11,2.6423127434470435,0.6686383459174681,2.0586061477661133,3.779247522354126,0.5,0.33392947912216187,0.332851997830651,0.3332185013727708,0.6529702544212341,0.6529486287723888,0.6528510613874956,1.6217885450883345,1.6236526640978726,1.6231549002907493
A0D,S1R,4,low_error,61,61,0.507391670843197,0.09476976830205677,0.6960018955336417,0.24732763817015344,0.4184684701987871,0.06294756363873762,0.9370524357251131,0.8837209086600548,0.053331527065058226,0.06717613789673074,0.507391670843197,0.24732763817015344,0.06294756363873762,0.9370524357251131,0.8837209086600548,0.053331527065058226,0.06717613789673074,0.5586064297930416,0.8158952622346972,0.510755479609761,0.3674620285858855,0.49535493501698824,0.5430689741069898,111,0.4828393301575539,108,0.6901936733869716,111,0.048809356987476335,0.19787568151950832,122,1.0,1.0,1.0,1.0,0.029172885689701212,0.024696826266857687,61,0.40165176340302483,0.13073477945783954,0.03489138185977936,0.5660950541496277,0.21311475409836064,0.47538167800082537,0.2767399815750904,0.24787833506516257,0.9014023972339318,0.8816217291550558,0.8714823380845492,2.024390392616147,2.2610416373268505,2.355658296678887
A0D,S1R,4,mid_error,80,80,0.5090085141092981,0.0927052751302781,0.696823551908995,0.2477474103209503,0.41894686630512606,0.06481471173659277,0.9351852911058813,0.8819243681927522,0.05326092291312913,0.06930681262100226,0.5090085141092981,0.2477474103209503,0.06481471173659277,0.9351852911058813,0.8819243681927522,0.05326092291312913,0.06930681262100226,0.5012685068146058,0.7740599327040211,0.5936407893249962,0.4093352171544311,0.479400624544092,0.5134744413728533,144,0.484874712833929,144,0.5777875345841177,144,0.05557849295437335,0.30413925051689145,160,1.0,1.0,1.0,1.0,0.03449135130795185,0.029206678560876755,80,0.995914539694786,0.2561421796519237,0.5791787505149841,1.4092822074890137,0.35,0.4194337083026767,0.26898566228337584,0.31158063070615755,0.8996977902948856,0.8827556349337101,0.8827333658933639,2.1365577593445777,2.3411184519529344,2.3200488090515137
A0D,S1R,4,high_error,60,60,0.5309858199024166,0.10747759884177156,0.7284581656597253,0.2464642329937284,0.418657174827266,0.07361547606997192,0.9263845244939957,0.8737783316108916,0.052606192883104086,0.0794653560411987,0.5309858199024166,0.2464642329937284,0.07361547606997192,0.9263845244939957,0.8737783316108916,0.052606192883104086,0.0794653560411987,0.5079690516944845,0.7925608216018395,0.5549397025645434,0.49081664770292666,0.5733371508902586,0.42440335237653787,108,0.5143807322353335,108,0.598251222341763,108,0.06008518636226654,0.3021426975727081,120,1.0,1.0,1.0,1.0,0.039949053642340006,0.03368711230577901,60,1.8476907769838968,0.4992917042507801,1.4218924045562744,4.171980857849121,0.325,0.650746609767278,0.15848769675940275,0.19076569691921275,0.9268029044071834,0.8762110422054926,0.8573844055334727,1.7628958582878114,2.3897584716478986,2.507854785521825
A0D,S1R,4,tail_error,11,11,0.5567783608383728,0.12401402567701941,0.8011425197651043,0.2459699329259032,0.41643952331609746,0.0869290612525109,0.9130709473833893,0.8614221540364352,0.05164879334695412,0.09520515519809904,0.5567783608383728,0.2459699329259032,0.0869290612525109,0.9130709473833893,0.8614221540364352,0.05164879334695412,0.09520515519809904,0.47789311668562506,0.7611512977274958,0.6352895941382777,0.5696911007099986,0.628985912005557,0.5697394034294335,21,0.6273060944178216,18,0.5532115958584651,21,0.07489544153213501,0.31407899558544156,22,1.0,1.0,1.0,1.0,0.05576556455343962,0.04847508990629153,11,2.589656287973577,0.7539799603373122,2.0932230949401855,4.171980857849121,0.36363636363636365,0.6452557227828286,0.11681571162559769,0.23792854154651816,0.9322962435809049,0.869707004590468,0.8598155866969716,1.823195056481795,2.590640891682018,2.5805960351770576
A0D,S2R,4,low_error,61,61,0.5114629729477055,0.09544811794905764,0.6886557508535236,0.24753596210714734,0.41871807037202813,0.06471395372957643,0.9352860521586215,0.8821209717969425,0.053165080361678954,0.06919161638326363,0.5114629729477055,0.24753596210714734,0.06471395372957643,0.9352860521586215,0.8821209717969425,0.053165080361678954,0.06919161638326363,0.5911953857960228,0.8229994108178529,0.5736360888131171,0.4612449881085862,0.5710092987493857,0.520717974436194,111,0.6223617060469241,108,0.6996300784564317,111,0.056076943874359124,0.2955166252329945,122,1.0,1.0,1.0,1.0,0.03285988924078277,0.02788467830825658,61,0.6415017625836076,0.21308043484332284,0.13334576785564423,0.9642002582550049,0.319672131147541,0.37619196025074503,0.3198256867586589,0.3039823492653057,0.8946520940202182,0.8905235597344695,0.8781690333710342,2.20359085622381,2.253006645890533,2.3645258770614372
A0D,S2R,4,mid_error,80,80,0.5150199640393123,0.09942872243669132,0.7023575080123351,0.2474792372040141,0.4190215644407827,0.06760797119544198,0.9323920322659736,0.8794813481469949,0.05291068411897868,0.07251024124598716,0.5150199640393123,0.2474792372040141,0.06760797119544198,0.9323920322659736,0.8794813481469949,0.05291068411897868,0.07251024124598716,0.49992642490343536,0.787610475910656,0.5838267003868933,0.4367285178765937,0.4882807178857292,0.4677508471127527,144,0.5766975595661595,144,0.5644607043098309,144,0.07137495577335357,0.3083713218569756,160,1.0,1.0,1.0,1.0,0.03668320840224624,0.03104711077758111,80,1.2860759899020195,0.16858294926069134,0.9731869101524353,1.575863242149353,0.31875,0.4266588012687862,0.30569778070785103,0.2676434137043543,0.9013127945363522,0.8906279347836972,0.8713600136339664,2.115009132027626,2.2457099169492722,2.424517399072647
A0D,S2R,4,high_error,60,60,0.5286209411930831,0.10124662214416077,0.720131018184073,0.24658920331211562,0.41885325036526116,0.07228660633166631,0.927713391598728,0.8751635173956553,0.05254987420307265,0.07791911487565663,0.5286209411930831,0.24658920331211562,0.07228660633166631,0.927713391598728,0.8751635173956553,0.05254987420307265,0.07791911487565663,0.508478229100553,0.7760126420966924,0.5718665066465746,0.466017707470251,0.5849125867267624,0.5015759861548685,108,0.48733901406118785,108,0.5776919013867311,108,0.05309283435344696,0.25102931559085845,120,1.0,1.0,1.0,1.0,0.0381634410082673,0.0326176768168807,60,1.9899595240751902,0.4672858357043459,1.5763863325119019,4.169534683227539,0.25833333333333336,0.7260719547669093,0.15683182496577502,0.11709622320098181,0.9366245567798615,0.8899263997872671,0.825948045651118,1.5968380292256674,2.208332457145055,2.7267055988311766
A0D,S2R,4,tail_error,11,11,0.5141293179461065,0.1156149917851989,0.7556843610522105,0.24777033698227807,0.41955457578092914,0.06763884250187513,0.9323611514586391,0.8796150359240446,0.052746115534594566,0.07254575375224188,0.5141293179461065,0.24777033698227807,0.06763884250187513,0.9323611514586391,0.8796150359240446,0.052746115534594566,0.07254575375224188,0.5443765378939145,0.8196859449893463,0.5834067639716554,0.428453119959834,0.6746902707623913,0.3552630109098847,21,0.5908350311847615,18,0.6803179952541728,21,0.08751867413520813,0.2992909990251064,22,1.0,1.0,1.0,1.0,0.037909521805969154,0.03222839830612594,11,2.7009598992087622,0.6896523352500029,2.2358758449554443,4.169534683227539,0.36363636363636365,0.6877117671749808,0.08914396708661859,0.2231442773375999,0.9369595701044257,0.8719453378157183,0.8458775823766534,1.7033453421159224,2.503169287334789,2.590062206441706
